mail,day,time,date,time_final
mail.aryadip.sarkar,Tuesday,6:20,"Tuesday, June 21, 2016",6:20 AM
mail.aryadip.sarkar,Tuesday,9:45,"Tuesday, June 21, 2016",9:45 AM
mail.aryadip.sarkar,Tuesday,10:40,"Tuesday, June 21, 2016",10:40 AM
mail.aryadip.sarkar,Tuesday,15:30,"Tuesday, June 21, 2016",3:30 PM
mail.aryadip.sarkar,Tuesday,15:30,"Tuesday, June 21, 2016",3:30 PM
mail.aryadip.sarkar,Tuesday,23:55,"Tuesday, June 21, 2016",11:55 PM
mail.aryadip.sarkar,Wednesday,1:26,"Wednesday, June 22, 2016",1:26 AM
mail.aryadip.sarkar,Wednesday,4:12,"Wednesday, June 22, 2016",4:12 AM
mail.aryadip.sarkar,Wednesday,6:07,"Wednesday, June 22, 2016",6:07 AM
mail.aryadip.sarkar,Wednesday,6:20,"Wednesday, June 22, 2016",6:20 AM
mail.aryadip.sarkar,Wednesday,7:03,"Wednesday, June 22, 2016",7:03 AM
mail.aryadip.sarkar,Wednesday,9:31,"Wednesday, June 22, 2016",9:31 AM
mail.aryadip.sarkar,Wednesday,10:12,"Wednesday, June 22, 2016",10:12 AM
mail.aryadip.sarkar,Wednesday,15:14,"Wednesday, June 22, 2016",3:14 PM
mail.aryadip.sarkar,Wednesday,19:23,"Wednesday, June 22, 2016",7:23 PM
mail.aryadip.sarkar,Wednesday,23:21,"Wednesday, June 22, 2016",11:21 PM
mail.aryadip.sarkar,Thursday,0:39,"Thursday, June 23, 2016",12:39 AM
mail.aryadip.sarkar,Thursday,5:09,"Thursday, June 23, 2016",5:09 AM
mail.aryadip.sarkar,Thursday,6:13,"Thursday, June 23, 2016",6:13 AM
mail.aryadip.sarkar,Thursday,7:06,"Thursday, June 23, 2016",7:06 AM
mail.aryadip.sarkar,Thursday,10:34,"Thursday, June 23, 2016",10:34 AM
aryadip.sarkar,Thursday,12:16,"Thursday, June 23, 2016",12:16 PM
aryadip.sarkar,Thursday,15:55,"Thursday, June 23, 2016",3:55 PM
aryadip.sarkar,Thursday,17:08,"Thursday, June 23, 2016",5:08 PM
aryadip.sarkar,Thursday,17:49,"Thursday, June 23, 2016",5:49 PM
aryadip.sarkar,Thursday,20:07,"Thursday, June 23, 2016",8:07 PM
aryadip.sarkar,Friday,2:43,"Friday, June 24, 2016",2:43 AM
aryadip.sarkar,Friday,2:50,"Friday, June 24, 2016",2:50 AM
aryadip.sarkar,Friday,3:57,"Friday, June 24, 2016",3:57 AM
aryadip.sarkar,Friday,7:06,"Friday, June 24, 2016",7:06 AM
aryadip.sarkar,Friday,7:07,"Friday, June 24, 2016",7:07 AM
aryadip.sarkar,Friday,7:29,"Friday, June 24, 2016",7:29 AM
aryadip.sarkar,Friday,10:35,"Friday, June 24, 2016",10:35 AM
aryadip.sarkar,Friday,11:05,"Friday, June 24, 2016",11:05 AM
aryadip.sarkar,Friday,11:05,"Friday, June 24, 2016",11:05 AM
aryadip.sarkar,Friday,12:35,"Friday, June 24, 2016",12:35 PM
aryadip.sarkar,Friday,20:47,"Friday, June 24, 2016",8:47 PM
aryadip.sarkar,Friday,22:21,"Friday, June 24, 2016",10:21 PM
aryadip.sarkar,Saturday,3:14,"Saturday, June 25, 2016",3:14 AM
aryadip.sarkar,Saturday,4:53,"Saturday, June 25, 2016",4:53 AM
aryadip.sarkar,Saturday,5:50,"Saturday, June 25, 2016",5:50 AM
aryadip.sarkar,Saturday,5:55,"Saturday, June 25, 2016",5:55 AM
aryadip.sarkar,Saturday,6:36,"Saturday, June 25, 2016",6:36 AM
aryadip.sarkar,Saturday,10:21,"Saturday, June 25, 2016",10:21 AM
aryadip.sarkar,Saturday,11:09,"Saturday, June 25, 2016",11:09 AM
aryadip.sarkar,Saturday,11:09,"Saturday, June 25, 2016",11:09 AM
aryadip.sarkar,Saturday,17:41,"Saturday, June 25, 2016",5:41 PM
aryadip.sarkar,Sunday,6:36,"Sunday, June 26, 2016",6:36 AM
aryadip.sarkar,Monday,1:03,"Monday, June 27, 2016",1:03 AM
aryadip.sarkar,Monday,1:08,"Monday, June 27, 2016",1:08 AM
aryadip.sarkar,Monday,4:08,"Monday, June 27, 2016",4:08 AM
aryadip.sarkar,Monday,5:17,"Monday, June 27, 2016",5:17 AM
aryadip.sarkar,Monday,6:34,"Monday, June 27, 2016",6:34 AM
aryadip.sarkar,Monday,6:36,"Monday, June 27, 2016",6:36 AM
aryadip.sarkar,Monday,8:23,"Monday, June 27, 2016",8:23 AM
aryadip.sarkar,Monday,9:30,"Monday, June 27, 2016",9:30 AM
aryadip.sarkar,Monday,9:33,"Monday, June 27, 2016",9:33 AM
aryadip.sarkar,Monday,9:57,"Monday, June 27, 2016",9:57 AM
aryadip.sarkar,Monday,10:47,"Monday, June 27, 2016",10:47 AM
aryadip.sarkar,Monday,12:23,"Monday, June 27, 2016",12:23 PM
aryadip.sarkar,Monday,12:32,"Monday, June 27, 2016",12:32 PM
aryadip.sarkar,Monday,15:06,"Monday, June 27, 2016",3:06 PM
aryadip.sarkar,Monday,15:18,"Monday, June 27, 2016",3:18 PM
aryadip.sarkar,Monday,16:24,"Monday, June 27, 2016",4:24 PM
aryadip.sarkar,Monday,18:14,"Monday, June 27, 2016",6:14 PM
aryadip.sarkar,Monday,20:38,"Monday, June 27, 2016",8:38 PM
aryadip.sarkar,Monday,22:37,"Monday, June 27, 2016",10:37 PM
aryadip.sarkar,Tuesday,3:33,"Tuesday, June 28, 2016",3:33 AM
aryadip.sarkar,Tuesday,4:00,"Tuesday, June 28, 2016",4:00 AM
aryadip.sarkar,Tuesday,7:30,"Tuesday, June 28, 2016",7:30 AM
aryadip.sarkar,Tuesday,10:13,"Tuesday, June 28, 2016",10:13 AM
aryadip.sarkar,Tuesday,14:24,"Tuesday, June 28, 2016",2:24 PM
aryadip.sarkar,Tuesday,15:10,"Tuesday, June 28, 2016",3:10 PM
aryadip.sarkar,Tuesday,17:42,"Tuesday, June 28, 2016",5:42 PM
aryadip.sarkar,Tuesday,18:24,"Tuesday, June 28, 2016",6:24 PM
aryadip.sarkar,Tuesday,23:52,"Tuesday, June 28, 2016",11:52 PM
aryadip.sarkar,Wednesday,1:27,"Wednesday, June 29, 2016",1:27 AM
aryadip.sarkar,Wednesday,3:18,"Wednesday, June 29, 2016",3:18 AM
aryadip.sarkar,Wednesday,4:07,"Wednesday, June 29, 2016",4:07 AM
aryadip.sarkar,Wednesday,4:15,"Wednesday, June 29, 2016",4:15 AM
aryadip.sarkar,Wednesday,6:30,"Wednesday, June 29, 2016",6:30 AM
aryadip.sarkar,Wednesday,8:09,"Wednesday, June 29, 2016",8:09 AM
aryadip.sarkar,Wednesday,8:19,"Wednesday, June 29, 2016",8:19 AM
aryadip.sarkar,Wednesday,9:00,"Wednesday, June 29, 2016",9:00 AM
aryadip.sarkar,Wednesday,14:58,"Wednesday, June 29, 2016",2:58 PM
aryadip.sarkar,Wednesday,15:53,"Wednesday, June 29, 2016",3:53 PM
aryadip.sarkar,Thursday,0:31,"Thursday, June 30, 2016",12:31 AM
aryadip.sarkar,Thursday,2:08,"Thursday, June 30, 2016",2:08 AM
aryadip.sarkar,Thursday,5:07,"Thursday, June 30, 2016",5:07 AM
aryadip.sarkar,Thursday,10:27,"Thursday, June 30, 2016",10:27 AM
aryadip.sarkar,Thursday,11:09,"Thursday, June 30, 2016",11:09 AM
aryadip.sarkar,Thursday,14:53,"Thursday, June 30, 2016",2:53 PM
aryadip.sarkar,Thursday,15:02,"Thursday, June 30, 2016",3:02 PM
aryadip.sarkar,Thursday,17:16,"Thursday, June 30, 2016",5:16 PM
aryadip.sarkar,Thursday,17:58,"Thursday, June 30, 2016",5:58 PM
aryadip.sarkar,Thursday,20:16,"Thursday, June 30, 2016",8:16 PM
aryadip.sarkar,Thursday,22:30,"Thursday, June 30, 2016",10:30 PM
aryadip.sarkar,Friday,0:26,"Friday, July 1, 2016",12:26 AM
aryadip.sarkar,Friday,1:53,"Friday, July 1, 2016",1:53 AM
aryadip.sarkar,Friday,2:38,"Friday, July 1, 2016",2:38 AM
aryadip.sarkar,Friday,7:57,"Friday, July 1, 2016",7:57 AM
aryadip.sarkar,Friday,10:31,"Friday, July 1, 2016",10:31 AM
aryadip.sarkar,Friday,10:59,"Friday, July 1, 2016",10:59 AM
aryadip.sarkar,Friday,16:20,"Friday, July 1, 2016",4:20 PM
aryadip.sarkar,Friday,16:32,"Friday, July 1, 2016",4:32 PM
aryadip.sarkar,Friday,17:49,"Friday, July 1, 2016",5:49 PM
aryadip.sarkar,Friday,21:36,"Friday, July 1, 2016",9:36 PM
aryadip.sarkar,Friday,21:36,"Friday, July 1, 2016",9:36 PM
aryadip.sarkar,Saturday,1:21,"Saturday, July 2, 2016",1:21 AM
aryadip.sarkar,Saturday,1:55,"Saturday, July 2, 2016",1:55 AM
aryadip.sarkar,Saturday,6:49,"Saturday, July 2, 2016",6:49 AM
aryadip.sarkar,Saturday,7:25,"Saturday, July 2, 2016",7:25 AM
aryadip.sarkar,Saturday,22:38,"Saturday, July 2, 2016",10:38 PM
aryadip.sarkar,Sunday,3:44,"Sunday, July 3, 2016",3:44 AM
aryadip.sarkar,Sunday,6:42,"Sunday, July 3, 2016",6:42 AM
aryadip.sarkar,Monday,3:51,"Monday, July 4, 2016",3:51 AM
aryadip.sarkar,Monday,5:26,"Monday, July 4, 2016",5:26 AM
aryadip.sarkar,Monday,6:52,"Monday, July 4, 2016",6:52 AM
aryadip.sarkar,Monday,7:09,"Monday, July 4, 2016",7:09 AM
aryadip.sarkar,Monday,20:43,"Monday, July 4, 2016",8:43 PM
aryadip.sarkar,Tuesday,1:39,"Tuesday, July 5, 2016",1:39 AM
aryadip.sarkar,Tuesday,3:07,"Tuesday, July 5, 2016",3:07 AM
aryadip.sarkar,Tuesday,4:07,"Tuesday, July 5, 2016",4:07 AM
aryadip.sarkar,Tuesday,6:42,"Tuesday, July 5, 2016",6:42 AM
mail.aryadip.sarkar,Tuesday,6:56,"Tuesday, July 5, 2016",6:56 AM
mail.aryadip.sarkar,Tuesday,11:48,"Tuesday, July 5, 2016",11:48 AM
mail.aryadip.sarkar,Tuesday,14:41,"Tuesday, July 5, 2016",2:41 PM
mail.aryadip.sarkar,Tuesday,15:59,"Tuesday, July 5, 2016",3:59 PM
mail.aryadip.sarkar,Tuesday,16:22,"Tuesday, July 5, 2016",4:22 PM
mail.aryadip.sarkar,Wednesday,0:09,"Wednesday, July 6, 2016",12:09 AM
mail.aryadip.sarkar,Wednesday,1:28,"Wednesday, July 6, 2016",1:28 AM
mail.aryadip.sarkar,Wednesday,2:04,"Wednesday, July 6, 2016",2:04 AM
mail.aryadip.sarkar,Wednesday,7:39,"Wednesday, July 6, 2016",7:39 AM
mail.aryadip.sarkar,Wednesday,10:06,"Wednesday, July 6, 2016",10:06 AM
mail.aryadip.sarkar,Wednesday,11:00,"Wednesday, July 6, 2016",11:00 AM
mail.aryadip.sarkar,Wednesday,12:29,"Wednesday, July 6, 2016",12:29 PM
mail.aryadip.sarkar,Wednesday,12:29,"Wednesday, July 6, 2016",12:29 PM
mail.aryadip.sarkar,Wednesday,13:00,"Wednesday, July 6, 2016",1:00 PM
mail.aryadip.sarkar,Wednesday,15:45,"Wednesday, July 6, 2016",3:45 PM
mail.aryadip.sarkar,Wednesday,16:04,"Wednesday, July 6, 2016",4:04 PM
mail.aryadip.sarkar,Thursday,4:45,"Thursday, July 7, 2016",4:45 AM
mail.aryadip.sarkar,Thursday,5:07,"Thursday, July 7, 2016",5:07 AM
mail.aryadip.sarkar,Thursday,6:44,"Thursday, July 7, 2016",6:44 AM
mail.aryadip.sarkar,Thursday,7:03,"Thursday, July 7, 2016",7:03 AM
mail.aryadip.sarkar,Thursday,8:16,"Thursday, July 7, 2016",8:16 AM
mail.aryadip.sarkar,Thursday,10:55,"Thursday, July 7, 2016",10:55 AM
mail.aryadip.sarkar,Thursday,14:22,"Thursday, July 7, 2016",2:22 PM
mail.aryadip.sarkar,Thursday,14:22,"Thursday, July 7, 2016",2:22 PM
mail.aryadip.sarkar,Thursday,18:31,"Thursday, July 7, 2016",6:31 PM
mail.aryadip.sarkar,Thursday,20:17,"Thursday, July 7, 2016",8:17 PM
mail.aryadip.sarkar,Thursday,20:33,"Thursday, July 7, 2016",8:33 PM
mail.aryadip.sarkar,Friday,0:48,"Friday, July 8, 2016",12:48 AM
mail.aryadip.sarkar,Friday,3:12,"Friday, July 8, 2016",3:12 AM
mail.aryadip.sarkar,Friday,6:10,"Friday, July 8, 2016",6:10 AM
mail.aryadip.sarkar,Friday,6:41,"Friday, July 8, 2016",6:41 AM
mail.aryadip.sarkar,Friday,6:48,"Friday, July 8, 2016",6:48 AM
mail.aryadip.sarkar,Friday,7:08,"Friday, July 8, 2016",7:08 AM
mail.aryadip.sarkar,Friday,8:02,"Friday, July 8, 2016",8:02 AM
mail.aryadip.sarkar,Friday,12:20,"Friday, July 8, 2016",12:20 PM
mail.aryadip.sarkar,Friday,18:58,"Friday, July 8, 2016",6:58 PM
mail.aryadip.sarkar,Friday,23:44,"Friday, July 8, 2016",11:44 PM
mail.aryadip.sarkar,Saturday,1:30,"Saturday, July 9, 2016",1:30 AM
mail.aryadip.sarkar,Saturday,3:36,"Saturday, July 9, 2016",3:36 AM
mail.aryadip.sarkar,Saturday,3:57,"Saturday, July 9, 2016",3:57 AM
mail.aryadip.sarkar,Saturday,4:59,"Saturday, July 9, 2016",4:59 AM
mail.aryadip.sarkar,Saturday,6:50,"Saturday, July 9, 2016",6:50 AM
mail.aryadip.sarkar,Sunday,2:21,"Sunday, July 10, 2016",2:21 AM
mail.aryadip.sarkar,Sunday,6:57,"Sunday, July 10, 2016",6:57 AM
mail.aryadip.sarkar,Sunday,7:26,"Sunday, July 10, 2016",7:26 AM
mail.aryadip.sarkar,Sunday,11:12,"Sunday, July 10, 2016",11:12 AM
mail.aryadip.sarkar,Monday,2:08,"Monday, July 11, 2016",2:08 AM
mail.aryadip.sarkar,Monday,4:07,"Monday, July 11, 2016",4:07 AM
mail.aryadip.sarkar,Monday,5:26,"Monday, July 11, 2016",5:26 AM
mail.aryadip.sarkar,Monday,6:30,"Monday, July 11, 2016",6:30 AM
mail.aryadip.sarkar,Monday,7:13,"Monday, July 11, 2016",7:13 AM
mail.aryadip.sarkar,Monday,8:21,"Monday, July 11, 2016",8:21 AM
mail.aryadip.sarkar,Monday,9:01,"Monday, July 11, 2016",9:01 AM
mail.aryadip.sarkar,Monday,12:10,"Monday, July 11, 2016",12:10 PM
mail.aryadip.sarkar,Monday,20:57,"Monday, July 11, 2016",8:57 PM
mail.aryadip.sarkar,Tuesday,2:28,"Tuesday, July 12, 2016",2:28 AM
mail.aryadip.sarkar,Tuesday,5:06,"Tuesday, July 12, 2016",5:06 AM
mail.aryadip.sarkar,Tuesday,6:48,"Tuesday, July 12, 2016",6:48 AM
mail.aryadip.sarkar,Tuesday,7:21,"Tuesday, July 12, 2016",7:21 AM
mail.aryadip.sarkar,Tuesday,7:27,"Tuesday, July 12, 2016",7:27 AM
mail.aryadip.sarkar,Tuesday,16:13,"Tuesday, July 12, 2016",4:13 PM
mail.aryadip.sarkar,Tuesday,18:20,"Tuesday, July 12, 2016",6:20 PM
mail.aryadip.sarkar,Wednesday,1:29,"Wednesday, July 13, 2016",1:29 AM
mail.aryadip.sarkar,Wednesday,2:46,"Wednesday, July 13, 2016",2:46 AM
mail.aryadip.sarkar,Wednesday,2:50,"Wednesday, July 13, 2016",2:50 AM
mail.aryadip.sarkar,Wednesday,3:02,"Wednesday, July 13, 2016",3:02 AM
mail.aryadip.sarkar,Wednesday,4:17,"Wednesday, July 13, 2016",4:17 AM
mail.aryadip.sarkar,Wednesday,7:04,"Wednesday, July 13, 2016",7:04 AM
mail.aryadip.sarkar,Wednesday,8:58,"Wednesday, July 13, 2016",8:58 AM
mail.aryadip.sarkar,Wednesday,14:52,"Wednesday, July 13, 2016",2:52 PM
mail.aryadip.sarkar,Wednesday,14:52,"Wednesday, July 13, 2016",2:52 PM
mail.aryadip.sarkar,Thursday,2:25,"Thursday, July 14, 2016",2:25 AM
mail.aryadip.sarkar,Thursday,2:52,"Thursday, July 14, 2016",2:52 AM
mail.aryadip.sarkar,Thursday,5:11,"Thursday, July 14, 2016",5:11 AM
mail.aryadip.sarkar,Thursday,6:58,"Thursday, July 14, 2016",6:58 AM
mail.aryadip.sarkar,Thursday,7:38,"Thursday, July 14, 2016",7:38 AM
mail.aryadip.sarkar,Thursday,13:36,"Thursday, July 14, 2016",1:36 PM
mail.aryadip.sarkar,Thursday,13:36,"Thursday, July 14, 2016",1:36 PM
mail.aryadip.sarkar,Thursday,17:46,"Thursday, July 14, 2016",5:46 PM
mail.aryadip.sarkar,Thursday,18:11,"Thursday, July 14, 2016",6:11 PM
mail.aryadip.sarkar,Thursday,19:25,"Thursday, July 14, 2016",7:25 PM
asarka7.uic,Thursday,20:21,"Thursday, July 14, 2016",8:21 PM
asarka7.uic,Thursday,22:00,"Thursday, July 14, 2016",10:00 PM
asarka7.uic,Friday,0:47,"Friday, July 15, 2016",12:47 AM
asarka7.uic,Friday,0:48,"Friday, July 15, 2016",12:48 AM
asarka7.uic,Friday,1:54,"Friday, July 15, 2016",1:54 AM
asarka7.uic,Friday,2:00,"Friday, July 15, 2016",2:00 AM
asarka7.uic,Friday,3:04,"Friday, July 15, 2016",3:04 AM
asarka7.uic,Friday,6:51,"Friday, July 15, 2016",6:51 AM
asarka7.uic,Friday,7:09,"Friday, July 15, 2016",7:09 AM
asarka7.uic,Friday,18:19,"Friday, July 15, 2016",6:19 PM
